Domain,Superphylum,Phylum,Class,Order,Family,Genus,Last,Size.min,Size.max,Cover,Shape,Spicule,Symmetry,Polarity,Colony,Motility,Chloroplast,Plast.origin,Ingestion.mode,Symbiontic,X,Resting.stage,Validation,Validation.I.O,Suspected.trophism,Source.1,Source.2,Source.3,Source.4,IN.OUT
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales_X,Prototheca,Prototheca,2.5,17.3,Organic,Round,0,Bilateral,Isopolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,"Pore, R. S.: Prototheca taxonomy, Mycopathologia, 90(3), 129_139, doi:10.1007/BF00436728, 1985.","Pore, R. S., Barnett, E. A., Barnes, W. C. and Walker, J. D.: Prototheca ecology, Mycopathologia, 81(1), 49_62, doi:10.1007/BF00443909, 1983.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Microthamniales,Microthamniales_X,Asterochloris,Asterochloris,2.5,29.5,Organic,Round,0,Bilateral,Isopolar,None,Floater,1,Constitutive,Osmotrophic,MutualistPhotosynthetic,NA,1,1,OK,Phototroph,"Skaloud, P., Steinova, J., Ridka, T., Vancurova, L. and Peksa, O.: Assembling the challenging puzzle of algal biodiversity: Species delimitation within the genus Asterochloris (Trebouxiophyceae, Chlorophyta), J. Phycol., 527, 507_527, doi:10.1111/jpy.12295, 2015.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Microthamniales,Microthamniales_X,Microthamniales_XX,Microthamniales,NA,NA,Organic,Round,0,Bilateral,Isopolar,None,Floater,1,Constitutive,Osmotrophic,NA,NA,1,1,OK,Phototroph,NA,,,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Microthamniales,Microthamniales_X,Myrmecia,Myrmecia,3,20,Organic,Round,0,Bilateral,Isopolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,"Printz, H.: Suba‚rial Algae from South Africa, AKTIETRYKKERIET I TRONDHJEM, (1), 1921.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Microthamniales,Microthamniales_X,Trebouxia,Trebouxia,11,21,Organic,Round,0,Bilateral,Heteropolar,Round,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,http://dx.doi.org/10.1017/S0024282918000208,,,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Elliptochloris,Elliptochloris,5,15.5,Organic,Round,0,Spherical,Heteropolar,Round,Floater,1,Constitutive,Osmotrophic,MutualistPhotosynthetic,NA,1,1,OK,Phototroph,"Eli__, M., Neustupa, J. and _kaloud, P.: Elliptochloris bilobata var. corticola var. nov. (Trebouxiophyceae, Chlorophyta), a novel subaerial coccal green alga, Biologia (Bratisl)., 63(6), 791_798, doi:10.2478/s11756-008-0100-5, 2008.","Letsch, M. R., Muller-Parker, G., Friedl, T. and Lewis, L. A.: Elliptochloris marina sp. Nov. (trebouxiophyceae, chlorophyta),symbiotic green alga of the temperate pacific sea anemones anthopleura xanthogrammica and a. Elegantissima (anthozoa, cnidaria), J. Phycol., 45(5), 1127_1135, doi:10.1111/j.1529-8817.2009.00727.x, 2009.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Koliella,Koliella,100,150,Organic,Elongated,0,Bilateral,Heteropolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,https://www.algaebase.org/search/genus/detail/?genus_id=43512,"Olenina, I., Hajdu, S., Edler, L., Andersson, A., Wasmund, N., Busch, S., Göbel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E. 2006 Biovolumes and size-classes of phytoplankton in the Baltic Sea HELCOM Balt.Sea Environ. Proc. No. 106, 144pp. (PDF)","M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,NA,Prasiolales,4,95,Organic,Elongated,0,Bilateral,Isopolar,Elongated,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,NA,,,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Prasiolales_XX,Prasiolales,4,95,Organic,Elongated,0,Bilateral,Isopolar,Elongated,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,NA,,,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Pseudochlorella,Pseudochlorella,5,12,Organic,Round,0,Bilateral,Isopolar,Round,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,https://www.algaebase.org/search/genus/detail/?genus_id=46099,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_X,Stichococcus,Stichococcus,4,32,Organic,Elongated,0,Bilateral,Isopolar,Elongated,Floater,1,Constitutive,Osmotrophic,No,NA,0,1,OK,Phototroph,http://dx.doi.org/10.1002/9781118917152,,,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Trebouxiophyceae_X,Trebouxiophyceae_XX,Botryococcus,Botryococcus,6,10,Organic,Round,0,Spherical,Isopolar,Round,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,http://dx.doi.org/10.1002/9781118917152,https://www.algaebase.org/search/genus/detail/?genus_id=43502,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Trebouxiophyceae_X,Trebouxiophyceae_XX,Choricystis,Choricystis,1,8,Organic,Elongated,0,Bilateral,Isopolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,"Olenina, I., Hajdu, S., Edler, L., Wasmund, N., Busch, S., G_bel, J., Gromisz, S., Huseby, S., Huttunen, M., Jaanus, A., Kokkonen, P., Ledaine, I. and Niemkiewicz, E.: Biovolumes and size-classes of phytoplankton in the Baltic Sea, HELCOM Balt.Sea Environ. Proc., 106(106), 144 pp, 2006.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Trebouxiophyceae_X,Trebouxiophyceae_XX,Lemmermannia,Lemmermannia,5,10,Organic,Round,0,Spherical,Isopolar,Round,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,https://www.algaebase.org/search/species/detail/?species_id=147151,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Apatococcus,Apatococcus,3,15,Organic,Round,0,Bilateral,Isopolar,Round,Floater,1,Constitutive,Osmotrophic,MutualistPhotosynthetic,NA,1,1,OK,Phototroph,"Wurtz, A.: Remarques sur une Pleurococcac_e: Apatococcus vulgaris Brand, Bull. la Soci_t_ Bot. Fr., 91(7_9), 185_190, doi:10.1080/00378941.1944.10834363, 1944.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Chloroidium,Chloroidium,4.4,10.6,Organic,Elongated,0,Bilateral,Isopolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,"Darienko, T., Gustavs, L., Mudimu, O., Menendez, C. R., Schumann, R., Karsten, U., Friedl, T. and Pr_schold, T.: Chloroidium, a common terrestrial coccoid green alga previously assigned to Chlorella (Trebouxiophyceae, Chlorophyta), Eur. J. Phycol., 45(1), 79_95, doi:10.1080/09670260903362820, 2010.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Dictyochloropsis,Dictyochloropsis,5,26,Organic,Round,0,Bilateral,Isopolar,None,Floater,1,Constitutive,Osmotrophic,MutualistPhotosynthetic,NA,1,1,OK,Phototroph,"_kaloud, P., Ji_ђ, N., Radochov_, B. and Kubђnov_, L.: Confocal microscopy of chloroplast morphology and ontogeny in three strains of Dictyochloropsis (Trebouxiophyceae, Chlorophyta), Phycologia, 44(3), 261_269, doi:10.2216/0031-8884(2005)44[261:CMOCMA]2.0.CO-2, 2005.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Diplosphaera,Diplosphaera,3.5,7,Organic,Round,0,Spherical,Isopolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,NA,1,OK,Phototroph,https://doi.org/10.1007/s00709-021-01620-6,,,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Parachloroidium,Parachloroidium,3,13.5,Organic,Round,0,Bilateral,Heteropolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,"McGregor, G. B. and Sendall, B. C.: Komvophoron kgarii sp. nov. (Oscillatoriales), a new epipelic cyanobacterium from subtropical eastern Australia, Phycologia, 52(6), 472_480, doi:10.2216/13, 2013.","Adl, S. M., Simpson, A. G. B., Lane, C. E., Luke??, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Watanabea-Clade,Watanabea-Clade_X,Watanabea,Watanabea,4,10,Organic,Round,0,Spherical,Isopolar,None,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,http://dx.doi.org/10.1111/pre.12463,,,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliales_X,Printzina,Printzina,10,50,Organic,Elongated,0,Asymetrical,Isopolar,Elongated,Attached,1,Constitutive,Osmotrophic,MutualistPhotosynthetic,NA,1,1,OK,Phototroph,https://www.algaebase.org/search/genus/detail/?genus_id=43521,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,,Yes
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliales_X,Trentepohlia,Trentepohlia,7,21,Organic,Elongated,0,Asymetrical,Isopolar,Elongated,Attached,1,Constitutive,Osmotrophic,MutualistPhotosynthetic,NA,1,1,OK,Phototroph,https://dx.doi.org/10.3390%2Fijms20071774,https://www.algaebase.org/search/genus/detail/?genus_id=42722,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,NA,Ulotrichales,NA,NA,Organic,NA,0,NA,Isopolar,Elongated,Floater,1,Constitutive,Osmotrophic,NA,NA,1,1,OK,Phototroph,NA,NA,NA,NA,Yes
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,Pseudendoclonium,Pseudendoclonium,5,8,Organic,Elongated,0,Asymetrical,Isopolar,Elongated,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,https://www.algaebase.org/search/genus/detail/?genus_id=32812,https://doi.org/10.1111/j.1440-1835.2009.00551.x,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,Trichosarcina,Trichosarcina,9,22,Organic,Round,0,Bilateral,Isopolar,Elongated,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,https://www.algaebase.org/search/genus/detail/?genus_id=44600,https://doi.org/10.2307/3627988,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichales_X,Ulothrix,Ulothrix,11,30,Organic,Elongated,0,Bilateral,Isopolar,Elongated,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,http://dx.doi.org/10.1002/9781118917152,https://www.algaebase.org/search/genus/detail/?genus_id=32816,"M.D. Guiry in Guiry, M.D. & Guiry, G.M. 2021. AlgaeBase. World-wide electronic publication, National University of Ireland, Galway. http://www.algaebase.org; searched on 31 October 2021",,Yes
Eukaryota,Archaeplastida,Chlorophyta,Ulvophyceae,Ulvales-relatives,Ulvales-relatives_X,Desmochloris,Desmochloris,6,9,Organic,Round,0,Bilateral,Isopolar,Round,Floater,1,Constitutive,Osmotrophic,No,NA,1,1,OK,Phototroph,https://doi.org/10.3390/microorganisms9081586,,,,Yes
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Abies,Abies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Allium,Allium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Amaranthus,Amaranthus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Apium,Apium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Artemisia,Artemisia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Asparagus,Asparagus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Brachypodium,Brachypodium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Brassica,Brassica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cedrus,Cedrus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cenchrus,Cenchrus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Ceratodon,Ceratodon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cicer,Cicer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cirsium,Cirsium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Citrullus,Citrullus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Citrus,Citrus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cornus,Cornus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cryptomeria,Cryptomeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cucumis,Cucumis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Cunninghamia,Cunninghamia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Dipsacus,Dipsacus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Fagus,Fagus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Fallopia,Fallopia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Festuca,Festuca,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Funaria,Funaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Helianthus,Helianthus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Ilex,Ilex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Ipomoea,Ipomoea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Juncus,Juncus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Juniperus,Juniperus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Medicago,Medicago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
Eukaryota,Archaeplastida,Streptophyta,Embryophyceae,Embryophyceae_X,Embryophyceae_XX,Musa,Musa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OK,NA,NA,,,,No
